# psi iota logL logPrior
1.392823115253409849e+00 1.661986693744703925e-01 1.325944705028103101e+02 -3.637056381654187653e+00
1.220661581224041781e-01 1.594450920220048251e-01 1.325944711472677966e+02 -3.678173452424126744e+00
5.024735198376536482e-01 2.277439033073020147e-01 1.325944723112750694e+02 -3.326070121475723340e+00
1.421975074773816683e+00 2.188090889221182278e-01 1.325944807089749133e+02 -3.365425078965859740e+00
1.148811821007568401e+00 1.674681552418352537e-01 1.325944809994530260e+02 -3.629517771542923654e+00
3.067080780516683980e+00 1.640093282009406628e-01 1.325944821207518203e+02 -3.650196243187327383e+00
1.308568835592549551e+00 1.675552342947499440e-01 1.325944854419032595e+02 -3.629002804256654002e+00
9.958804272934017598e-01 1.642005702793162825e-01 1.325944877776219641e+02 -3.649041358665491508e+00
1.150699133976174071e+00 1.675276924800371547e-01 1.325944884235570385e+02 -3.629165651290461092e+00
1.378256705817783478e+00 2.166242732215609423e-01 1.325944886664480009e+02 -3.375301235219159146e+00
1.999094546923567250e+00 1.553711337045012852e-01 1.325944948208223764e+02 -3.703842286838662012e+00
1.636664296721118017e+00 1.607591587543895917e-01 1.325944982280835234e+02 -3.670035976522821208e+00
8.698015117220594394e-01 1.607179534601188564e-01 1.325944989165680568e+02 -3.670290114737055021e+00
1.007367819687443600e-02 2.261041951012766615e-01 1.325945029601160172e+02 -3.333171497091314883e+00
3.037379653695562176e+00 2.209517483749987576e-01 1.325945044342897461e+02 -3.355837895460826559e+00
2.922364827579322810e+00 2.152921689797328841e-01 1.325945054805192456e+02 -3.381373404693298390e+00
1.941820338079343289e+00 2.305593208219069157e-01 1.325945154632377694e+02 -3.313999510688779182e+00
2.404326536838544914e+00 1.598414595817986283e-01 1.325945181588051582e+02 -3.675711746755756515e+00
2.784839397815236595e+00 1.681476347351021083e-01 1.325945186205753998e+02 -3.625506693969732908e+00
1.772361746365222146e+00 1.580354524527571858e-01 1.325945188354947106e+02 -3.686978959804118716e+00
2.695335270232749991e+00 2.088862034299716064e-01 1.325945206396040135e+02 -3.411125570400535878e+00
1.839693120917673452e+00 1.569587466026590716e-01 1.325945217774656442e+02 -3.693758720230274406e+00
6.226085660883662332e-02 2.279341698295350438e-01 1.325945228687193662e+02 -3.325249529881551425e+00
2.186795823027354757e+00 2.238798737520079074e-01 1.325945242663007946e+02 -3.342890416365861483e+00
5.980482639012710822e-01 2.245272249927362518e-01 1.325945253129411014e+02 -3.340051619583720210e+00
2.505179218012144382e+00 1.626199529269949373e-01 1.325945254390928767e+02 -3.658627877414147633e+00
1.497429844307486491e+00 2.223840608788305861e-01 1.325945257483128330e+02 -3.349482529786309115e+00
2.524475359066968405e+00 2.113267045695227941e-01 1.325945259846330657e+02 -3.399681320839297527e+00
3.092080063436430493e+00 1.635748191124968554e-01 1.325945261161054134e+02 -3.652825288164922135e+00
1.196134020720422075e+00 1.681359051080301426e-01 1.325945304100279998e+02 -3.625575795654120803e+00
2.265893944593814879e+00 2.208422969388812163e-01 1.325945308083076952e+02 -3.356325296210573406e+00
1.307425384688265524e-02 1.621137145618991027e-01 1.325945369260348627e+02 -3.661718300951835481e+00
1.550505551892255252e+00 2.247612053949817612e-01 1.325945385857735630e+02 -3.339027639619476240e+00
8.066434060061151712e-01 1.592584314033633208e-01 1.325945401452393071e+02 -3.679334895511778392e+00
2.258544655213317931e+00 1.569068991787612999e-01 1.325945408539080574e+02 -3.694086383313792687e+00
3.105423819094512705e+00 1.633079658042638216e-01 1.325945412138305528e+02 -3.654443439860759923e+00
9.413060080735627944e-01 2.116152648762505140e-01 1.325945475254490589e+02 -3.398337183709729814e+00
9.776332095828388358e-01 2.106077080329788187e-01 1.325945475347005811e+02 -3.403038708123380829e+00
4.432008896484211924e-01 2.291323265882301286e-01 1.325945479880724918e+02 -3.320098298571834583e+00
2.332474262180185054e+00 2.181452012351963177e-01 1.325945507946767350e+02 -3.368415284083806860e+00
1.186893233897773126e+00 1.681828312911322620e-01 1.325945513854450724e+02 -3.625299373184891039e+00
2.667127961162951699e+00 2.087669930426877818e-01 1.325945520502436352e+02 -3.411688106345104110e+00
1.132941499642061256e+00 1.675943743244290851e-01 1.325945524394493589e+02 -3.628771427144384276e+00
1.051066038495410693e+00 1.659375377346317681e-01 1.325945525298554628e+02 -3.638614337175055446e+00
2.517637146457667008e+00 2.114308148103949681e-01 1.325945536735906671e+02 -3.399196148998556488e+00
1.592621114500673674e+00 2.264275697055176950e-01 1.325945556574320676e+02 -3.331766790353824170e+00
1.062553761652797135e+00 1.662618747626212201e-01 1.325945628290903642e+02 -3.636679662429259885e+00
1.889535420983218916e+00 1.564288873052239737e-01 1.325945630216405959e+02 -3.697112497430186551e+00
1.253306283500120077e+00 1.683402614316391599e-01 1.325945645308148642e+02 -3.624372592077982347e+00
1.467226442151888133e+00 1.649873954502633078e-01 1.325945646018424497e+02 -3.644304196047947642e+00
7.628668586213626090e-01 1.583612260817028050e-01 1.325945657305559280e+02 -3.684936893375287958e+00
2.359663810737356204e+00 2.170228301169898344e-01 1.325945671588870027e+02 -3.373491968517772222e+00
1.180987447284475245e+00 1.682204678828720656e-01 1.325945677366900384e+02 -3.625077728598466997e+00
2.430578031360977498e+00 1.607182394443448237e-01 1.325945717500673595e+02 -3.670288350669236088e+00
3.079459812874962843e+00 2.227830059438018762e-01 1.325945727360314095e+02 -3.347719888440019886e+00
2.676525836705430539e+00 2.086544125100720515e-01 1.325945739358524236e+02 -3.412219660749037153e+00
2.807940308826587295e+00 2.105216502241367138e-01 1.325945746298953054e+02 -3.403441350070693261e+00
3.025483050055469025e+00 2.201518931830414028e-01 1.325945747628220488e+02 -3.359405513564071910e+00
2.100521452024721292e+00 2.267159600055990432e-01 1.325945749433467427e+02 -3.330515802387032487e+00
5.664457461089238421e-01 1.557027196778245637e-01 1.325945750841004269e+02 -3.701727625687167844e+00
2.181203011283260107e+00 1.560452504051130507e-01 1.325945755294130208e+02 -3.699547966014494094e+00
2.276291976310479970e-01 1.577520040957876291e-01 1.325945767377823188e+02 -3.688759201587752834e+00
2.587749955490523668e+00 2.096144738485620773e-01 1.325945770505168184e+02 -3.407696134045670178e+00
1.270028587644870699e+00 2.115904337861405082e-01 1.325945778111310176e+02 -3.398452774633137885e+00
1.352380294108868286e+00 1.673773940954895456e-01 1.325945810925652211e+02 -3.630054804431686932e+00
3.015942905349343839e+00 2.196490935619313523e-01 1.325945830973984414e+02 -3.361655026910939981e+00
8.381174560503623638e-02 2.284548450015176091e-01 1.325945850715869483e+02 -3.323007555641805055e+00
1.095221063928851324e+00 1.671059241420672636e-01 1.325945895119129432e+02 -3.631662862484621890e+00
2.764327875877193197e+00 1.684421572486282381e-01 1.325945957223402445e+02 -3.623773208717778083e+00
2.888959134663269701e+00 1.679412732460228708e-01 1.325945963280501587e+02 -3.626723130257443195e+00
3.763483998888073612e-01 1.559689299451116618e-01 1.325945981508830016e+02 -3.700033202208727445e+00
3.116560155191465231e+00 1.632372239021819271e-01 1.325945985332913040e+02 -3.654872857743840520e+00
5.425096292574860257e-02 1.613450427829538625e-01 1.325945992435027563e+02 -3.666429625653669255e+00
5.763321348921153220e-01 2.251292945310947868e-01 1.325946000614584364e+02 -3.337418982882708995e+00
2.135923323698347254e+00 2.255101798654913225e-01 1.325946009977270137e+02 -3.335757265240681058e+00
1.453764543616857807e+00 2.200249209732578759e-01 1.325946013283362959e+02 -3.359973082897593777e+00
1.015943166049836144e+00 1.652488808244314544e-01 1.325946015318115201e+02 -3.642734987951593340e+00
2.529091580089990465e+00 2.109386404930536085e-01 1.325946015538896745e+02 -3.401491939381203089e+00
1.511150661140777007e+00 1.640864613329359734e-01 1.325946018929449792e+02 -3.649730281946369281e+00
1.115896776260031587e+00 1.675611631890987219e-01 1.325946027348803113e+02 -3.628967751933287467e+00
1.843692951224103815e+00 1.571289241057327035e-01 1.325946031834903636e+02 -3.692684012664091853e+00
1.990931170167354658e+00 1.557165296561603685e-01 1.325946070893189130e+02 -3.701639653041483236e+00
1.494125924253141502e+00 1.645146083175473839e-01 1.325946074058657871e+02 -3.647147894039727944e+00
2.761458189627439719e+00 2.092464635701558606e-01 1.325946087388049079e+02 -3.409427563711418863e+00
6.760895635083552513e-01 2.214033481447026386e-01 1.325946095938772089e+02 -3.353829500899368377e+00
5.792551185397678548e-01 2.250033553731547176e-01 1.325946115686802500e+02 -3.337969067258642397e+00
2.527326763570314050e+00 1.636173845382836722e-01 1.325946132988860313e+02 -3.652567427431037572e+00
2.139535936936853844e-01 1.580968586603769266e-01 1.325946163603224477e+02 -3.686593716392606801e+00
1.006471072265009425e+00 1.650593602467440302e-01 1.325946173592824380e+02 -3.643872073376297926e+00
2.871377724104034357e+00 2.126082724753850794e-01 1.325946205190888918e+02 -3.393726066231783633e+00
1.716683279732051925e+00 2.299008626232192654e-01 1.325946210987812606e+02 -3.316808801459451672e+00
2.093191231071791503e+00 1.556413860791808212e-01 1.325946212098935177e+02 -3.702118430250633807e+00
1.670613954759257336e+00 1.603801244117318836e-01 1.325946216007459384e+02 -3.672376215959499923e+00
5.092327557328166776e-01 1.556211491852258766e-01 1.325946242915693745e+02 -3.702247409750055951e+00
1.722291879758132804e+00 2.299971065319573460e-01 1.325946264777261661e+02 -3.316397660040021123e+00
2.215150009448410007e-01 1.579984605563451439e-01 1.325946273100080930e+02 -3.687211108908101664e+00
1.873570254717733308e+00 1.567996536097304439e-01 1.325946279699365675e+02 -3.694764498623498206e+00
2.738109187492751673e+00 1.684062876364560146e-01 1.325946295382536846e+02 -3.623984162943464149e+00
3.979024154014886294e-01 2.298958110847054148e-01 1.325946304556714210e+02 -3.316830385898364320e+00
2.388423265857367639e+00 2.157126621919641107e-01 1.325946333005040003e+02 -3.379452481044553203e+00
2.481319869815908241e+00 2.123104939526327395e-01 1.325946334763808636e+02 -3.395106492702108625e+00
7.784910733720407094e-02 2.281612352294424273e-01 1.325946344858252530e+02 -3.324271157965104528e+00
3.077966183018231661e+00 2.225384470484038368e-01 1.325946347110940735e+02 -3.348800024745708370e+00
2.173175719011319895e+00 2.241227306673726494e-01 1.325946395438217564e+02 -3.341824434275896927e+00
2.296445253273343035e+00 1.578656695608033345e-01 1.325946403609796960e+02 -3.688044917514218923e+00
2.434844106445003931e+00 2.139218129210109787e-01 1.325946422009022285e+02 -3.387660516075273520e+00
4.467265418341365146e-01 2.288604803375486885e-01 1.325946424650466895e+02 -3.321264595374788797e+00
2.952788041538973118e+00 1.671303771607503263e-01 1.325946456136678648e+02 -3.631517905467892326e+00
2.458016352554191819e+00 2.130736191454372930e-01 1.325946457334159732e+02 -3.391572821665471693e+00
3.101476613942475424e+00 2.235975039846304913e-01 1.325946460542222667e+02 -3.344131338490291760e+00
1.401167473070595637e+00 1.667537854446023982e-01 1.325946460670203919e+02 -3.633752733627019005e+00
2.697539878729783069e+00 1.679861692805396101e-01 1.325946518627032162e+02 -3.626458352609314595e+00
1.126520164843886285e+00 1.679826753505575254e-01 1.325946518877497624e+02 -3.626478955729194986e+00
2.508367297699662046e+00 1.632371540627508000e-01 1.325946548828038942e+02 -3.654873281777139660e+00
2.584432819621491184e+00 2.093855316546226197e-01 1.325946558833622078e+02 -3.408772902201369526e+00
2.576544589436768007e+00 2.095438154726503299e-01 1.325946580729637390e+02 -3.408028327478056063e+00
3.055275428579554475e+00 1.649405978632765279e-01 1.325946605155483553e+02 -3.644585301703218150e+00
2.051777849452824043e+00 1.557048107224013878e-01 1.325946607470523588e+02 -3.701714304756833052e+00
1.033081612732911214e+00 1.659843458875591704e-01 1.325946621855520107e+02 -3.638334888195258188e+00
1.388097579545791049e+00 1.670838057824519385e-01 1.325946625739718456e+02 -3.631793998304646109e+00
2.510009337458053658e+00 2.112776747586866954e-01 1.325946671830383252e+02 -3.399909893602541366e+00
9.769167798709885719e-01 2.102002788981395254e-01 1.325946677238953271e+02 -3.404946462638629434e+00
2.320255161849756886e-01 2.309010352202678917e-01 1.325946680356922229e+02 -3.312544872420330577e+00
2.259941267268511744e+00 2.207455640640086647e-01 1.325946703572631122e+02 -3.356756267459434895e+00
1.115808199486199026e+00 1.678970902548515276e-01 1.325946713622220443e+02 -3.626983773112486986e+00
2.036546318775231068e+00 1.557490800904574868e-01 1.325946714038729226e+02 -3.701432330874427024e+00
2.118727318250487990e+00 2.259258258110039275e-01 1.325946746065158663e+02 -3.333947205329992336e+00
1.778190897313405294e+00 2.306938845802972982e-01 1.325946747758037247e+02 -3.313426421964705604e+00
1.064200735021703315e+00 2.085069160606833893e-01 1.325946749761516799e+02 -3.412916519386603120e+00
8.011680460293368888e-01 2.162438613037094282e-01 1.325946751339773186e+02 -3.377031339076681071e+00
1.196901210835267904e+00 2.090762548703607726e-01 1.325946782269891457e+02 -3.410229429393520029e+00
1.511164315961408544e-01 1.594717891601152848e-01 1.325946815496824058e+02 -3.678007450062740880e+00
1.715806872740579303e+00 1.595997605759814086e-01 1.325946826257321050e+02 -3.677212118225501314e+00
1.160301051233986191e+00 2.084631206609638132e-01 1.325946837711713613e+02 -3.413123531942545696e+00
2.871540284930757192e+00 1.685615849889721130e-01 1.325946862582987933e+02 -3.623071167250406788e+00
1.132855470106555851e+00 2.082119598514209080e-01 1.325946902980975608e+02 -3.414311586874800852e+00
2.705629666980687187e+00 1.683083939637929072e-01 1.325946911290365051e+02 -3.624560122487364922e+00
8.819724503957645512e-01 1.618009351140978769e-01 1.325946974437886468e+02 -3.663632632383991172e+00
1.339213591290336458e+00 1.681033650360057030e-01 1.325946982597598094e+02 -3.625767521740853816e+00
1.202905818809233418e-01 2.291679233804777005e-01 1.325946991754604767e+02 -3.319945684470781089e+00
9.764778672714720109e-01 1.645738554907119622e-01 1.325947015696598328e+02 -3.646791081141286917e+00
2.197406389697856621e+00 2.230833825498944600e-01 1.325947055913609347e+02 -3.346394899908075260e+00
2.750530092289057649e+00 2.086392695190277258e-01 1.325947060354669702e+02 -3.412291181640943805e+00
2.620970534994135903e+00 1.666348461648050894e-01 1.325947066317868348e+02 -3.634459629858153740e+00
1.567755077033841093e+00 1.630777186240599252e-01 1.325947089412941295e+02 -3.655841783093813468e+00
1.905720290345305656e+00 1.566582703239683128e-01 1.325947103384728223e+02 -3.695659188083403990e+00
1.158000633430613657e-01 1.603075460752631520e-01 1.325947123724295409e+02 -3.672824972028006840e+00
2.306089658499876904e-03 1.629597297099878994e-01 1.325947128147532794e+02 -3.656559135497036372e+00
2.241813803975924557e+00 1.571989528732471442e-01 1.325947169805666022e+02 -3.692242109542400286e+00
9.575440223304128029e-01 2.105445628040892025e-01 1.325947211215105597e+02 -3.403334131550035835e+00
2.419212519196762390e+00 2.142713872139747344e-01 1.325947215603437996e+02 -3.386052752148558831e+00
2.050405276399885235e+00 2.278656408185139592e-01 1.325947244000073795e+02 -3.325545003697714996e+00
6.610474006066874297e-03 2.254021082214353044e-01 1.325947244402980232e+02 -3.336228462423515673e+00
1.198167399282975776e+00 2.088973701170675490e-01 1.325947261283909029e+02 -3.411072893411940754e+00
6.225347925608192279e-01 2.231881937031060248e-01 1.325947268144204543e+02 -3.345933002453367777e+00
1.748047548242639637e+00 1.590898200935832174e-01 1.325947273619331384e+02 -3.680385222707506898e+00
1.598893333412579443e+00 1.623852452303353178e-01 1.325947289198519172e+02 -3.660059473645278061e+00
2.881210040883234402e+00 1.686492717740392666e-01 1.325947292820899293e+02 -3.622556033811263454e+00
2.291871473311379415e+00 1.580678220545885804e-01 1.325947296168594676e+02 -3.686775864042355799e+00
1.465444870153379542e-01 2.296679547162625290e-01 1.325947326606732020e+02 -3.317804492066268374e+00
1.897000240046461617e+00 1.568254472695499446e-01 1.325947366324148788e+02 -3.694601361879331414e+00
